 2.60000E+0001   1.62507E-0005
 2.70000E+0001   1.64492E-0005
 2.80000E+0001   1.65870E-0005
 2.90000E+0001   1.69050E-0005
 3.00000E+0001   1.59423E-0005
 3.10000E+0001   1.76167E-0005
 3.20000E+0001   1.76578E-0005
 3.30000E+0001   1.76430E-0005
 3.40000E+0001   1.82514E-0005
 3.50000E+0001   1.76655E-0005
 3.60000E+0001   1.81994E-0005
 3.70000E+0001   1.82488E-0005
 3.80000E+0001   1.86408E-0005
 3.90000E+0001   1.94181E-0005
 4.00000E+0001   1.89441E-0005
 4.10000E+0001   1.92247E-0005
 4.20000E+0001   1.95651E-0005
 4.30000E+0001   1.90472E-0005
 4.40000E+0001   1.88964E-0005
 4.50000E+0001   2.06385E-0005
 4.60000E+0001   2.06119E-0005
 4.70000E+0001   2.05440E-0005
 4.80000E+0001   2.09847E-0005
 4.90000E+0001   2.11215E-0005
 5.00000E+0001   2.29853E-0005
 5.10000E+0001   2.24432E-0005
 5.20000E+0001   2.23864E-0005
 5.30000E+0001   2.30664E-0005
 5.40000E+0001   2.13971E-0005
 5.50000E+0001   2.30035E-0005
 5.60000E+0001   2.19673E-0005
 5.70000E+0001   2.38753E-0005
 5.80000E+0001   2.53695E-0005
 5.90000E+0001   2.40865E-0005
 6.00000E+0001   2.36112E-0005
 6.10000E+0001   2.53289E-0005
 6.20000E+0001   2.65122E-0005
 6.30000E+0001   2.66532E-0005
 6.40000E+0001   2.54150E-0005
 6.50000E+0001   2.63319E-0005
 6.60000E+0001   2.70037E-0005
 6.70000E+0001   2.80351E-0005
 6.80000E+0001   2.78426E-0005
 6.90000E+0001   2.81674E-0005
 7.00000E+0001   2.80204E-0005
 7.10000E+0001   2.76540E-0005
 7.20000E+0001   2.79174E-0005
 7.30000E+0001   2.93201E-0005
 7.40000E+0001   3.03742E-0005
 7.50000E+0001   2.97134E-0005
 7.60000E+0001   2.98629E-0005
 7.70000E+0001   3.10671E-0005
 7.80000E+0001   3.12206E-0005
 7.90000E+0001   3.04341E-0005
 8.00000E+0001   3.03207E-0005
 8.10000E+0001   3.14499E-0005
 8.20000E+0001   3.21503E-0005
 8.30000E+0001   3.29745E-0005
 8.40000E+0001   3.19626E-0005
 8.50000E+0001   3.37378E-0005
 8.60000E+0001   3.36831E-0005
 8.70000E+0001   3.48551E-0005
 8.80000E+0001   3.42698E-0005
 8.90000E+0001   3.53441E-0005
 9.00000E+0001   3.54417E-0005
 9.10000E+0001   3.60273E-0005
 9.20000E+0001   3.54474E-0005
 9.30000E+0001   3.67678E-0005
 9.40000E+0001   3.73949E-0005
 9.50000E+0001   3.71090E-0005
 9.60000E+0001   3.77216E-0005
 9.70000E+0001   3.74104E-0005
 9.80000E+0001   3.78099E-0005
 9.90000E+0001   3.85825E-0005
